id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
4886,C10-0001468-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/15/2024 00:00:00,07/15/2026 00:00:00,,465 Retail LLC,SOLFUL,"Eli Melrod, Jeffrey Ubben, Laura Ubben, Richard McNally, THEODORE UBBEN",Limited Liability Company,Data Not Available,465 Healdsburg Ave,Healdsburg,CA,Sonoma,95448,Eli@solful.Com,(415) 794-3363,Data Not Available,38.614143,-122.872137
4887,C10-0001469-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/15/2024 00:00:00,07/15/2026 00:00:00,,Tat Hawthorne LLC,The Artist Tree,"Avi Kahan, Mitchell Kahan",Limited Liability Company,Data Not Available,4756 W Imperial Hwy,Inglewood,CA,Los Angeles,90304,Avi@theartisttree.Com,(310) 922-3502,Data Not Available,33.930701,-118.360936
4888,C10-0001470-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/16/2024 00:00:00,07/16/2026 00:00:00,,Bishop Boyz LLC,BISHOP BOYZ LLC,Annie Bishop,Limited Liability Company,Data Not Available,7503 Laurel Canyon Blvd,N Hollywood,CA,Los Angeles,91605,Bishop1623@gmail.Com,(310) 893-4856,Data Not Available,34.206876,-118.396779
4889,C10-0001471-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/18/2024 00:00:00,07/18/2026 00:00:00,,Nicholas Pringle [Equity Retailer],Off the Charts [Equity Retailer],Nicholas Pringle,Sole Proprietorship,Data Not Available,"13741 Foothill Blvd, Suite 160",Sylmar,CA,Los Angeles,91342,Nick.Pringle@yahoo.Com,(805) 433-2219,Data Not Available,34.310058,-118.432365
4891,C10-0001473-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/30/2024 00:00:00,07/30/2026 00:00:00,,Dc Eden,Clarkies,"Clark Worswick, Rachel Worswick",Corporation,Data Not Available,"3525 Redwood Dr, Suite A",Redway,CA,Humboldt,95560,Mrbullys@aol.Com,(916) 719-9089,Data Not Available,40.121729,-123.824101
4892,C10-0001474-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/07/2024 00:00:00,08/07/2026 00:00:00,,Sf Mission Critical LLC,Oakfruitland,"Linzi Liu, Ricardo Richey, Wenqing Zhang",Limited Liability Company,Data Not Available,3431 19th St,San Francisco,CA,San Francisco,94110,Linzi@oakfruitland.Com,(909) 662-7922,Data Not Available,37.760044,-122.419848
4893,C10-0001475-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/21/2024 00:00:00,08/21/2026 00:00:00,,Otc Mcfarland LLC,Off the Charts,Norman Yousif,Limited Liability Company,Data Not Available,981 Frontage Rd,MC Farland,CA,Kern,93250,Maddocks@greencp.Com,(949) 291-0587,Data Not Available,35.66226043,-119.22383461
4894,C10-0001476-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/21/2024 00:00:00,08/21/2026 00:00:00,,Ccsal LLC,CCSAL LLC,"Bradford Palmer, Grant Palmer",Limited Liability Company,Data Not Available,1228 Main St,Salinas,CA,Monterey,93901,Cruz89@aol.Com,(831) 420-3227,Data Not Available,36.657111,-121.660438
4895,C10-0001477-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/22/2024 00:00:00,08/22/2026 00:00:00,,"P 22 Co, LLC",Brentwood Greens,"Akash Patel, Aram Homampour, Douglas Samuels, Flora Rahmani, George  Kayekjian",Limited Liability Company,Data Not Available,11906 Wilshire Blvd,Los Angeles,CA,Los Angeles,90025,Aram@irecoverift.Com,(213) 503-2726,Data Not Available,34.046263,-118.464452
4896,C10-0001478-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/29/2024 00:00:00,08/29/2026 00:00:00,,Ash's Third LLC,Off the Charts,"Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,875 Airway Pl,Hemet,CA,Riverside,92545,Normanyousif11@gmail.Com,(619) 955-9433,Data Not Available,33.733928,-117.013798
4897,C10-0001479-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/03/2024 00:00:00,09/03/2026 00:00:00,,"Hs Fontana Retail, LLC",High Season,James Previti,Limited Liability Company,Data Not Available,"11275 Sierra Ave, Suite 3e",Fontana,CA,San Bernardino,92337,Complaince@shophighseason.Com,(909) 292-6723,Data Not Available,34.049009,-117.433796
4898,C10-0001480-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/05/2024 00:00:00,09/05/2026 00:00:00,,Ltsa Group LLC,Mr Nice Guy Marijuana Cannabis Dispensary Santa Ana,Long Truong,Limited Liability Company,Data Not Available,730 Dyer Rd,Santa Ana,CA,Orange,92705,LtsagroupLLC@gmail.Com,(949) 331-3737,Data Not Available,33.707251,-117.855455
4899,C10-0001481-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/07/2024 00:00:00,09/07/2026 00:00:00,,3185 Mission LLC [Equity Retailer],3185 MISSION LLC [Equity Retailer],"Brett Todoroff, Shantell Ledbetter",Limited Liability Company,Data Not Available,3185 Mission St,San Francisco,CA,San Francisco,94110,Brett4kicks@gmail.Com,(925) 872-1469,Data Not Available,37.745886,-122.41939
4900,C10-0001482-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/10/2024 00:00:00,09/10/2026 00:00:00,,St George Consulting Enterprise [Equity Retailer],GEEZZ DISPENSARY [Equity Retailer],George Ibrahim,Corporation,Data Not Available,"11600 Bartlett Ave, Suite 1",Adelanto,CA,San Bernardino,92301,Colespharmacy@gmail.Com,(949) 232-4215,Data Not Available,34.579629,-117.411735
4901,C10-0001483-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/10/2024 00:00:00,09/10/2026 00:00:00,,Highway 132 Inc,The Highway on 132,Ashur Peyour,Corporation,Data Not Available,12150 Yosemite Blvd,Waterford,CA,Stanislaus,95386,Ninef@truleaf.Com,(209) 485-8951,Data Not Available,37.6375133,-120.7677317
4902,C10-0001484-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/13/2024 00:00:00,09/13/2026 00:00:00,,Ohana Growers,Ohana Cannabis,"Lilibeth (Beth) Rodriguez Marrugo, Mariam Azimi, Nasser Azimi, Ron Leggett",Corporation,Data Not Available,3838 Grand Ave,Oakland,CA,Alameda,94610,Nazimi@teranomic.Com,(916) 757-4892,Data Not Available,37.81786,-122.244595
4903,C10-0001485-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/16/2024 00:00:00,09/16/2026 00:00:00,,"Berryessa Holdings, LLC",The Hook,"Bryce Berryessa, Kyle Giorchino",Limited Liability Company,Data Not Available,"2175 41st Ave, Suite A",Capitola,CA,Santa Cruz,95010,Bryce@hookoutlet.Com,(831) 818-2956,Data Not Available,36.980405,-121.965483
4904,C10-0001486-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/16/2024 00:00:00,09/16/2026 00:00:00,,Kgbb,The Hook Santa Cruz,"Bryce Berryessa, Kyle  Giorchino",Corporation,Data Not Available,1129 Mission St,Santa Cruz,CA,Santa Cruz,95060,Whit@mjadmin.Com,(323) 595-9169,Data Not Available,36.969712,-122.036893
4905,C10-0001487-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/17/2024 00:00:00,09/17/2026 00:00:00,,Hovhan Vahan,KUSH KORNER II,Hovhanes Vahanian,Corporation,Data Not Available,5143 Alhambra Ave,Los Angeles,CA,Los Angeles,90032,Kushkornerii@yahoo.Com,(310) 801-0855,Data Not Available,34.072558,-118.173922
4906,C10-0001488-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/17/2024 00:00:00,09/17/2026 00:00:00,,"Cv Mchenry, Inc","CV McHenry, INC","Rajwinder Bal, Shaninder Bal",Corporation,Data Not Available,4213 Mchenry Ave,Modesto,CA,Stanislaus,95356,Bal.Shan32@gmail.Com,(209) 872-1061,Data Not Available,37.700457,-120.995365
4907,C10-0001489-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/23/2024 00:00:00,09/23/2026 00:00:00,,Otc Indio LLC,Off the Charts,"Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,"82632 Us Highway 111, Suite 2 & 3",Indio,CA,Riverside,92201,Maddocks@greencp.Com,(949) 291-0587,Data Not Available,33.715409,-116.222405
4908,C10-0001490-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/07/2025 00:00:00,09/24/2026 00:00:00,,Beyond Rooted 559 LLC [Equity Retailer],Beyond Rooted 559 LLC [Equity Retailer],"Isaac Fonseca, Nathan Perez",Limited Liability Company,Data Not Available,845 E Belmont Ave,Fresno,CA,Fresno,93701,Isaac@g7farmz.Com,(559) 790-7187,Data Not Available,36.750594,-119.800676
5170,C10-0001491-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/27/2024 00:00:00,09/27/2026 00:00:00,,"Jn Development, Inc.",Haze,"Joshua Santaga, Nathan Lessard",Corporation,Data Not Available,2436 Almaden Rd,San Jose,CA,Santa Clara,95125,Josh@haze420.Com,(408) 266-4293,Data Not Available,37.289716,-121.880922
5202,C10-0001492-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,10/03/2024 00:00:00,10/03/2026 00:00:00,,"Higher Purpose Collective Daly City, LLC",Nectar,"Jeremy Pratt, Michael Olson",Limited Liability Company,Data Not Available,2468 Junipero Serra Blvd,Daly City,CA,San Mateo,94015,Ca.Applications@nectarmarkets.Com,(503) 729-4891,Data Not Available,37.691682,-122.471394
5203,C10-0001493-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/03/2024 00:00:00,10/03/2026 00:00:00,,"Hoodrich Holdings Ethanac, LLC",Mystika,"Joshua Naggar, Rami AlAbbasi, Rumzi AlAbbasi",Limited Liability Company,Data Not Available,1763 Ethanac Rd,Perris,CA,Riverside,92570,Joshua@jdnattorney.Com,(310) 433-8971,Data Not Available,33.74300775,-117.1902886
5204,C10-0001494-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/08/2024 00:00:00,10/08/2026 00:00:00,,Ohana Santa Cruz LLC,Ohana Santa Cruz LLC,Nasser Azimi,Limited Liability Company,Data Not Available,1104 Ocean St,Santa Cruz,CA,Santa Cruz,95060,Nazimi@teranomic.Com,(916) 757-4892,Data Not Available,36.982305,-122.022085
5205,C10-0001495-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/09/2024 00:00:00,10/09/2026 00:00:00,,Shryne Indio LLC,SHRYNE INDIO LLC,"Chaundry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,"82900 Avenue 42, G103-G106",Indio,CA,Riverside,92203,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.744614,-116.217379
5206,C10-0001496-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/07/2025 00:00:00,04/07/2027 00:00:00,,Avicenna Retail LLC [Equity Retailer],The Window [Equity Retailer],"Fawad Younis, John Brown",Limited Liability Company,Data Not Available,2060 Polk St,San Francisco,CA,San Francisco,94109,Avicennasungrown@gmail.Com,(415) 881-7365,Data Not Available,37.7956778,-122.4214975
5207,C10-0001497-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,10/10/2024 00:00:00,10/10/2026 00:00:00,,Lower Lake Cc Limited Liability Company,Data Not Available,George Davis,Limited Liability Company,Data Not Available,16189 Main St,Lower Lake,CA,Lake,95457,Lowerlake.Ca.Dispensery@gmail.Com,(707) 349-4179,Data Not Available,38.9102233,-122.61
5208,C10-0001498-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/10/2024 00:00:00,10/10/2026 00:00:00,,San Bruno Responsible And Compliant Retail LLC,Embarc San Bruno,"Dustin Moore, Lauren Carpenter",Limited Liability Company,Data Not Available,120 El Camino Real,San Bruno,CA,San Mateo,94066,Licensing@goembarc.Com,(916) 573-2448,Data Not Available,37.616247,-122.406966
5209,C10-0001499-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/11/2024 00:00:00,10/11/2026 00:00:00,,"Goat Venture, LLC",BUZZ CANNABIS,"Besma Ibrahim, Rawa Seeman, Ray Ibrahim, Rita Hirmez, Steven  Abbo",Limited Liability Company,Data Not Available,10715 Sorrento Valley Rd,San Diego,CA,San Diego,92121,Rayibrahimcanna@gmail.Com,(619) 857-3001,Data Not Available,32.898893,-117.22043
5210,C10-0001500-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/11/2024 00:00:00,10/11/2026 00:00:00,,Sylmar Retailer LLC,Weeed,"Dwight Brown, Robert Ghazarian, Yauheniya Lis",Limited Liability Company,Data Not Available,13187 San Fernando Rd,Kagel Canyon,CA,Los Angeles,91342,Sylmarretailer@gmail.Com,(747) 257-5555,Data Not Available,34.310308,-118.474226
6807,C10-0001501-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/15/2024 00:00:00,10/15/2026 00:00:00,,"Sy Enterprises, Inc.",OFF THE CHARTS SAN YSIDRO,Jilette Yousif,Corporation,Data Not Available,"4575 Camino De La Plz Plz, Suite F",San Ysidro,CA,San Diego,92173,Yousifcanna@gmail.Com,(619) 271-0917,Data Not Available,32.543728,-117.036669
6809,C10-0001503-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/21/2024 00:00:00,10/21/2026 00:00:00,,Estd LLC,Fig & Thistle Apothecary,"Angel Davis, Michael  Hall, Nguey  Lay",Limited Liability Company,Data Not Available,429 Gough St,San Francisco,CA,San Francisco,94102,Angel@figandthistlesf.Com,(415) 535-2771,Data Not Available,37.777233,-122.423298
6810,C10-0001504-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/21/2024 00:00:00,10/21/2026 00:00:00,,Otc Antioch LLC,Data Not Available,Norman Yousif,Limited Liability Company,Data Not Available,300 G St,Antioch,CA,Contra Costa,94509,Maddocks@greencp.Com,(949) 291-0587,Data Not Available,38.015965,-121.814022
6811,C10-0001505-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/23/2024 00:00:00,10/23/2026 00:00:00,,Mmr Roll Inc.,A Green Alternative,"Matteo Tabibzadeh, Michael  Moussalli, Xuanqiu  Xin",Corporation,Data Not Available,"2335 Roll Dr, Suite 4",San Diego,CA,San Diego,92154,Matteo@agasandiego.Com,(949) 701-6996,Data Not Available,32.555811,-116.936773
6533,C10-0001506-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/30/2024 00:00:00,10/30/2026 00:00:00,,"Culture Cc Indio, Inc.","CULTURE CC INDIO, INC","DEVON JULIAN, GURPREET SANGHA, Julie Le",Corporation,Data Not Available,45151 Oasis St,Indio,CA,Riverside,92201,Julie@culturecannabisclub.Com,(714) 657-9628,Data Not Available,33.72024,-116.221145
6569,C10-0001507-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/30/2024 00:00:00,10/30/2026 00:00:00,,Shryne Artesia LLC,STIIIZY Artesia,"Chaudhry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,"11729 South St, Suite B",Artesia,CA,Los Angeles,90701,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.85885,-118.083722
6571,C10-0001509-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/08/2024 00:00:00,11/08/2026 00:00:00,,"Eagle Eye, LLC",Eagle Eye Napa,Corinne Rees,Corporation,Data Not Available,2550 Oak St,Napa,CA,Napa,94559,Julie.Eagleeyenapa@gmail.Com,(707) 738-6758,Data Not Available,38.295875,-122.301392
6572,C10-0001510-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/14/2024 00:00:00,11/14/2026 00:00:00,,"Seascape Holdings, Inc.",HIGH SEAS,"Matteo Tabibzadeh, Michael Moussalli, Xuanqui Xin",Corporation,Data Not Available,1921 Harbor Blvd,Costa Mesa,CA,Orange,92627,Matteo@shophighseas.Com,(949) 701-6996,Data Not Available,33.644368,-117.919327
6573,C10-0001511-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,"3242 Enterprises, Inc.",Green Mart,"Mikael  Marczak, Richard  Wood",Corporation,Data Not Available,"1325 E St Andrew Pl, Unit B",Santa Ana,CA,Orange,92705,Rick@grnmrt.Com,(510) 325-2246,Data Not Available,33.72325,-117.852473
6574,C10-0001512-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Shryne Hawthorne LLC,Shryne Hawthorne LLC,"Chaundry Ali, Isaac Kim, James Kim, Tak  Sato, Vivian Khong",Limited Liability Company,Data Not Available,12801 Crenshaw Blvd,Hawthorne,CA,Los Angeles,90250,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.916226,-118.327227
6575,C10-0001513-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Shryne Lynwood LLC,tbd,"Chaundry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,"10838 Long Beach Blvd, Unit 101 & 102",Lynwood,CA,Los Angeles,90262,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.934526,-118.212349
6576,C10-0001514-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Authentic Tracy LLC,TBD,"Brian Mitchell, James Kim, Nikos Sotiriadis, Tony Huang",Limited Liability Company,Data Not Available,775 Clover Rd,Tracy,CA,San Joaquin,95376,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,37.761803,-121.436997
6577,C10-0001515-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Shryne Ventura LLC,STIIIZY Ventura,"Chaudhry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,1860 Victoria Ave,Ventura,CA,Ventura,93003,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,34.257165,-119.2102767
6578,C10-0001517-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/18/2024 00:00:00,11/18/2026 00:00:00,,"Valley Pure Farmersville, LLC",Valley Pure,Bruce Kopitar,Limited Liability Company,Data Not Available,293 Noble Ave,Farmersville,CA,Tulare,93223,Bruce@greensmartfarmer.Com,(559) 786-8882,Data Not Available,36.324939,-119.209695
6579,C10-0001518-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/21/2024 00:00:00,11/21/2026 00:00:00,,Catalyst - San Diego Km LLC,Catalyst - Kearny Mesa,Elliot Lewis,Limited Liability Company,Data Not Available,"5125 Convoy St, Suite 211",San Diego,CA,San Diego,92111,Elliotlewis6700@catalystcannabis.Co,(562) 754-7827,Data Not Available,32.835018,-117.152034
6580,C10-0001519-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/22/2024 00:00:00,11/22/2026 00:00:00,,"Double Golden Eagle, LLC [Equity Retailer]",Tree House [Equity Retailer],"DANIEL SOSA, Steven Keirn",Limited Liability Company,Data Not Available,20907 Roscoe Blvd,Los Angeles,CA,Los Angeles,91304,Danielmichaelsosa@gmail.Com,(323) 348-9439,Data Not Available,34.220415,-118.58901
6581,C10-0001520-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/23/2024 00:00:00,11/23/2026 00:00:00,,Gates Of Lemuria LLC [Equity Retailer],Al'S DEPOT & EMPROIUM [Equity Retailer],Alan Magana,Limited Liability Company,Data Not Available,4116 Pine St,Dunsmuir,CA,Siskiyou,96025,Gatesoflemuriaproductions@gmail.Com,(530) 340-4757,Data Not Available,41.210871,-122.271718
6582,C10-0001521-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/16/2025 00:00:00,05/16/2026 00:00:00,,Pgsr Management LLC [Equity Retailer],Toasty [Equity Retailer],"Angilbert Sarkis, Ashley Smith",Limited Liability Company,Data Not Available,1236 C St,Sacramento,CA,Sacramento,95814,E1evendelivered@gmail.Com,(916) 479-4413,Data Not Available,38.586621,-121.486443
6583,C10-0001522-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,12/03/2024 00:00:00,12/03/2026 00:00:00,,Electric Ave. Holdings,ELECTRIC AVE. HOLDINGS,"Anthony Christopoulos, Brandon Vargas",Corporation,Data Not Available,9282 Mission Blvd,Jurupa Valley,CA,Riverside,92509,Bvargasemail@gmail.Com,(714) 588-5625,Data Not Available,34.01159,-117.48632
6584,C10-0001523-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,12/03/2024 00:00:00,12/03/2026 00:00:00,,Kicks 66 LLC,Cavi Land,"Michael Brunson, Vietnam Nguyen",Limited Liability Company,Data Not Available,300 J St,Needles,CA,San Bernardino,92363,Kicks66LLC@gmail.Com,(424) 303-3938,Data Not Available,34.840321,-114.610989
6585,C10-0001524-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,12/08/2024 00:00:00,12/08/2026 00:00:00,,Pauwels LLC [Equity Retailer],Pauwels Cannabis [Equity Retailer],"David Pauwels, Flora Rahmani, Tiffany Andersen",Limited Liability Company,Data Not Available,506 S San Vicente Blvd,Los Angeles,CA,Los Angeles,90048,Thepauwelscompany@gmail.Com,(323) 630-4413,Data Not Available,34.06426817,-118.37196535
6586,C10-0001525-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,12/11/2024 00:00:00,12/11/2026 00:00:00,,Otc Manteca LLC,Off the Charts,"Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,2325 W Yosemite Ave,Manteca,CA,San Joaquin,95337,Normanyousif11@gmail.Com,(949) 291-0587,Data Not Available,37.797722,-121.25759
6588,C10-0001527-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/06/2025 00:00:00,01/06/2027 00:00:00,,Mojave Fields,The Cure Company Pico,"Gerardo Queredo, Gilbert Sanchez",Corporation,Data Not Available,5546 W Pico Blvd,Los Angeles,CA,Los Angeles,90019,Mojavefields@gmail.Com,(323) 540-1784,Data Not Available,34.049339,-118.359515
6589,C10-0001528-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/07/2025 00:00:00,01/07/2027 00:00:00,,Green Qween Sherman Oaks LLC,Green Qween Sherman Oaks LLC,"Andres Rigal, Taylor Bazley",Limited Liability Company,Data Not Available,13711 Ventura Blvd,Sherman Oaks,CA,Los Angeles,91423,Taylor@thegreenqween.Com,(619) 721-7897,Data Not Available,34.148347,-118.431656
